timestamp,equity
2026-05-18 10:00:00+00:00,9620.118573661537
2026-05-18 11:00:00+00:00,9701.238898845031
2026-05-18 12:00:00+00:00,9743.767243624165
2026-05-18 13:00:00+00:00,9655.124625776014
2026-05-18 14:00:00+00:00,9590.68894841973
2026-05-18 15:00:00+00:00,9588.548291503059
2026-05-18 16:00:00+00:00,9596.59299314934
2026-05-18 17:00:00+00:00,9622.860239620419
2026-05-18 18:00:00+00:00,9548.055763892704
2026-05-18 19:00:00+00:00,9660.851562707465
2026-05-18 20:00:00+00:00,9648.579863774776
2026-05-18 21:00:00+00:00,9689.6093149417
2026-05-18 22:00:00+00:00,9663.009625320563
2026-05-18 23:00:00+00:00,9656.30421863179
2026-05-19 00:00:00+00:00,9684.209555832236
2026-05-19 01:00:00+00:00,9631.46266031542
2026-05-19 02:00:00+00:00,9618.773047462968
2026-05-19 03:00:00+00:00,9640.922712848564
2026-05-19 04:00:00+00:00,9661.220382681464
2026-05-19 05:00:00+00:00,9652.550448603148
2026-05-19 06:00:00+00:00,9663.80007699151
2026-05-19 07:00:00+00:00,9690.042052508947
2026-05-19 08:00:00+00:00,9657.339227505534
2026-05-19 09:00:00+00:00,9623.731205798258
2026-05-19 10:00:00+00:00,9626.178698073809
2026-05-19 11:00:00+00:00,9580.696105529143
2026-05-19 12:00:00+00:00,9617.905949972972
2026-05-19 13:00:00+00:00,9619.464897376478
2026-05-19 14:00:00+00:00,9556.71939321677
2026-05-19 15:00:00+00:00,9566.699510744946
2026-05-19 16:00:00+00:00,9615.061841847235
2026-05-19 17:00:00+00:00,9599.22480625182
2026-05-19 18:00:00+00:00,9586.25113757824
2026-05-19 19:00:00+00:00,9583.359867950145
2026-05-19 20:00:00+00:00,9613.414009986238
2026-05-19 21:00:00+00:00,9607.068441893107
2026-05-19 22:00:00+00:00,9570.92934695628
2026-05-19 23:00:00+00:00,9580.4781590636
2026-05-20 00:00:00+00:00,9577.639590677125
2026-05-20 01:00:00+00:00,9573.856317812028
2026-05-20 02:00:00+00:00,9556.065804424476
2026-05-20 03:00:00+00:00,9573.579664657293
2026-05-20 04:00:00+00:00,9584.839701875662
2026-05-20 05:00:00+00:00,9639.76042943947
2026-05-20 06:00:00+00:00,9655.243740136937
2026-05-20 07:00:00+00:00,9625.820581939055
2026-05-20 08:00:00+00:00,9654.132998530515
2026-05-20 09:00:00+00:00,9638.443766470515
2026-05-20 10:00:00+00:00,9657.86580469854
2026-05-20 11:00:00+00:00,9626.279622547361
2026-05-20 12:00:00+00:00,9658.293037139603
2026-05-20 13:00:00+00:00,9611.345241027304
2026-05-20 14:00:00+00:00,9683.155221445308
2026-05-20 15:00:00+00:00,9687.124969123795
2026-05-20 16:00:00+00:00,9711.949874434615
2026-05-20 17:00:00+00:00,9728.097554037271
2026-05-20 18:00:00+00:00,9679.658630995584
2026-05-20 19:00:00+00:00,9714.046372221886
2026-05-20 20:00:00+00:00,9718.458211757124
2026-05-20 21:00:00+00:00,9693.990235560112
2026-05-20 22:00:00+00:00,9697.101279617802
2026-05-20 23:00:00+00:00,9707.401091555343
2026-05-21 00:00:00+00:00,9754.38360181486
2026-05-21 01:00:00+00:00,9743.714957191085
2026-05-21 02:00:00+00:00,9750.445353985759
2026-05-21 03:00:00+00:00,9767.831898526447
2026-05-21 04:00:00+00:00,9763.417383084552
2026-05-21 05:00:00+00:00,9730.618039486051
2026-05-21 06:00:00+00:00,9700.144326643018
2026-05-21 07:00:00+00:00,9731.607039722014
2026-05-21 08:00:00+00:00,9741.125059032885
2026-05-21 09:00:00+00:00,9699.482464845942
2026-05-21 10:00:00+00:00,9634.73205530692
2026-05-21 11:00:00+00:00,9624.651889950499
2026-05-21 12:00:00+00:00,9635.521069992017
2026-05-21 13:00:00+00:00,9614.158463472684
2026-05-21 14:00:00+00:00,9588.608783474565
2026-05-21 15:00:00+00:00,9621.623958272085
2026-05-21 16:00:00+00:00,9617.708582034238
2026-05-21 17:00:00+00:00,9729.204295582236
2026-05-21 18:00:00+00:00,9664.247701142383
2026-05-21 19:00:00+00:00,9712.403070642002
2026-05-21 20:00:00+00:00,9699.795878636154
2026-05-21 21:00:00+00:00,9691.934666004896
2026-05-21 22:00:00+00:00,9668.009987403475
2026-05-21 23:00:00+00:00,9665.30540600216
2026-05-22 00:00:00+00:00,9623.253340586236
2026-05-22 01:00:00+00:00,9661.489981803777
2026-05-22 02:00:00+00:00,9670.84533623098
2026-05-22 03:00:00+00:00,9694.834777866508
2026-05-22 04:00:00+00:00,9687.071927966503
2026-05-22 05:00:00+00:00,9682.464940625141
2026-05-22 06:00:00+00:00,9645.708006705801
2026-05-22 07:00:00+00:00,9669.800607786186
2026-05-22 08:00:00+00:00,9661.013747932682
2026-05-22 09:00:00+00:00,9655.817877960779
2026-05-22 10:00:00+00:00,9659.967140059798
2026-05-22 11:00:00+00:00,9690.321406848334
2026-05-22 12:00:00+00:00,9727.585459623087
2026-05-22 13:00:00+00:00,9679.758621703906
2026-05-22 14:00:00+00:00,9589.957102448538
2026-05-22 15:00:00+00:00,9594.822545809475
2026-05-22 16:00:00+00:00,9602.698678119657
2026-05-22 17:00:00+00:00,9582.984626897154
2026-05-22 18:00:00+00:00,9525.386739217245
2026-05-22 19:00:00+00:00,9405.126004002192
2026-05-22 20:00:00+00:00,9430.709246170507
2026-05-22 21:00:00+00:00,9441.229987044253
2026-05-22 22:00:00+00:00,9413.812055379964
2026-05-22 23:00:00+00:00,9385.927247971953
2026-05-23 00:00:00+00:00,9371.546934336078
2026-05-23 01:00:00+00:00,9389.837710168344
2026-05-23 02:00:00+00:00,9393.986507521575
2026-05-23 03:00:00+00:00,9402.118014580139
2026-05-23 04:00:00+00:00,9379.359578392114
2026-05-23 05:00:00+00:00,9358.268045493443
2026-05-23 06:00:00+00:00,9359.365709497833
2026-05-23 07:00:00+00:00,9237.030523789106
2026-05-23 08:00:00+00:00,9236.389996633485
2026-05-23 09:00:00+00:00,9257.951118235747
2026-05-23 10:00:00+00:00,9279.205591740232
2026-05-23 11:00:00+00:00,9292.202004975938
2026-05-23 12:00:00+00:00,9296.27500074987
2026-05-23 13:00:00+00:00,9348.352766323644
2026-05-23 14:00:00+00:00,9391.966682444103
2026-05-23 15:00:00+00:00,9376.846169282404
2026-05-23 16:00:00+00:00,9379.190527025468
2026-05-23 17:00:00+00:00,9383.99633127308
2026-05-23 18:00:00+00:00,9430.062412159827
2026-05-23 19:00:00+00:00,9444.576508699382
2026-05-23 20:00:00+00:00,9612.920730799637
2026-05-23 21:00:00+00:00,9540.516370477364
2026-05-23 22:00:00+00:00,9491.292989117082
2026-05-23 23:00:00+00:00,9498.357796556915
2026-05-24 00:00:00+00:00,9511.256624913492
2026-05-24 01:00:00+00:00,9521.29762148282
2026-05-24 02:00:00+00:00,9515.919744969091
2026-05-24 03:00:00+00:00,9501.558014735308
2026-05-24 04:00:00+00:00,9510.461014706014
2026-05-24 05:00:00+00:00,9525.401537153166
2026-05-24 06:00:00+00:00,9551.683085836545
2026-05-24 07:00:00+00:00,9519.053432304878
2026-05-24 08:00:00+00:00,9516.688359007388
2026-05-24 09:00:00+00:00,9541.731297301143
2026-05-24 10:00:00+00:00,9547.730230262823
2026-05-24 11:00:00+00:00,9561.329927286744
2026-05-24 12:00:00+00:00,9540.476833794995
2026-05-24 13:00:00+00:00,9507.597284060826
2026-05-24 14:00:00+00:00,9454.899535581655
2026-05-24 15:00:00+00:00,9444.21131412817
2026-05-24 16:00:00+00:00,9471.522329301777
2026-05-24 17:00:00+00:00,9480.921920143732
2026-05-24 18:00:00+00:00,9463.100845128916
2026-05-24 19:00:00+00:00,9472.198115005322
2026-05-24 20:00:00+00:00,9449.929245452742
2026-05-24 21:00:00+00:00,9386.42968042487
2026-05-24 22:00:00+00:00,9468.825933920243
2026-05-24 23:00:00+00:00,9496.153485623885
2026-05-25 00:00:00+00:00,9505.09285614218
2026-05-25 01:00:00+00:00,9475.774858630572
2026-05-25 02:00:00+00:00,9485.842333794324
2026-05-25 03:00:00+00:00,9479.032246827646
2026-05-25 04:00:00+00:00,9531.366387937447
2026-05-25 05:00:00+00:00,9542.544704664242
2026-05-25 06:00:00+00:00,9543.337995647931
2026-05-25 07:00:00+00:00,9544.641625758375
2026-05-25 08:00:00+00:00,9549.136889445952
2026-05-25 09:00:00+00:00,9564.559421198926
2026-05-25 10:00:00+00:00,9559.523649959874
2026-05-25 11:00:00+00:00,9537.738808222424
2026-05-25 12:00:00+00:00,9537.331131810119
2026-05-25 13:00:00+00:00,9538.83304903537
2026-05-25 14:00:00+00:00,9569.791927386286
2026-05-25 15:00:00+00:00,9562.603845901922
2026-05-25 16:00:00+00:00,9596.385770528534
2026-05-25 17:00:00+00:00,9568.340942438597
2026-05-25 18:00:00+00:00,9563.188989085033
2026-05-25 19:00:00+00:00,9539.463057355919
2026-05-25 20:00:00+00:00,9509.637833248093
2026-05-25 21:00:00+00:00,9519.30948215313
2026-05-25 22:00:00+00:00,9464.976962635685
2026-05-25 23:00:00+00:00,9497.10588732007
2026-05-26 00:00:00+00:00,9420.809348678336
2026-05-26 01:00:00+00:00,9410.983149121084
2026-05-26 02:00:00+00:00,9392.635822123742
2026-05-26 03:00:00+00:00,9402.526691251536
2026-05-26 04:00:00+00:00,9409.004520786402
2026-05-26 05:00:00+00:00,9436.337583521978
2026-05-26 06:00:00+00:00,9436.829843435175
2026-05-26 07:00:00+00:00,9412.220723491675
2026-05-26 08:00:00+00:00,9415.629513483216
2026-05-26 09:00:00+00:00,9411.317417416925
2026-05-26 10:00:00+00:00,9499.964417443112
2026-05-26 11:00:00+00:00,9469.089575005397
2026-05-26 12:00:00+00:00,9476.813130062777
2026-05-26 13:00:00+00:00,9484.996465369934
2026-05-26 14:00:00+00:00,9453.235508719048
2026-05-26 15:00:00+00:00,9403.759002473926
2026-05-26 16:00:00+00:00,9392.228530029279
2026-05-26 17:00:00+00:00,9326.354900436301
2026-05-26 18:00:00+00:00,9309.706836054527
2026-05-26 19:00:00+00:00,9331.084073173219
2026-05-26 20:00:00+00:00,9330.945542740415
2026-05-26 21:00:00+00:00,9302.132432243945
2026-05-26 22:00:00+00:00,9299.313307968618
2026-05-26 23:00:00+00:00,9312.360265504652
2026-05-27 00:00:00+00:00,9352.893448064347
2026-05-27 01:00:00+00:00,9316.917706682927
2026-05-27 02:00:00+00:00,9320.887460387372
2026-05-27 03:00:00+00:00,9297.232029453504
2026-05-27 04:00:00+00:00,9283.100268856651
2026-05-27 05:00:00+00:00,9296.216412570742
2026-05-27 06:00:00+00:00,9303.103665616098
2026-05-27 07:00:00+00:00,9297.476234909802
2026-05-27 08:00:00+00:00,9294.58418446213
2026-05-27 09:00:00+00:00,9264.703678103007
2026-05-27 10:00:00+00:00,9277.936579871166
2026-05-27 11:00:00+00:00,9274.943164646349
2026-05-27 12:00:00+00:00,9283.16837553862
2026-05-27 13:00:00+00:00,9238.293129984722
2026-05-27 14:00:00+00:00,9276.084920686017
2026-05-27 15:00:00+00:00,9325.598596668848
2026-05-27 16:00:00+00:00,9300.553893960172
2026-05-27 17:00:00+00:00,9230.624324017694
2026-05-27 18:00:00+00:00,9270.200413046387
2026-05-27 19:00:00+00:00,9270.978561713797
2026-05-27 20:00:00+00:00,9278.881955184546
2026-05-27 21:00:00+00:00,9155.862772623017
2026-05-27 22:00:00+00:00,9151.379307328603
2026-05-27 23:00:00+00:00,9151.631340448093
2026-05-28 00:00:00+00:00,9174.076685486192
2026-05-28 01:00:00+00:00,9135.737060885773
2026-05-28 02:00:00+00:00,9115.423512301804
2026-05-28 03:00:00+00:00,8959.958648562104
2026-05-28 04:00:00+00:00,8936.013694636027
2026-05-28 05:00:00+00:00,8897.292206228349
2026-05-28 06:00:00+00:00,8917.946326202351
2026-05-28 07:00:00+00:00,8961.114837989404
2026-05-28 08:00:00+00:00,8925.46132571621
2026-05-28 09:00:00+00:00,8965.709327504957
2026-05-28 10:00:00+00:00,8924.195130734866
2026-05-28 11:00:00+00:00,8936.440412794042
2026-05-28 12:00:00+00:00,8952.544160102389
2026-05-28 13:00:00+00:00,8928.913970340944
2026-05-28 14:00:00+00:00,8948.182235510934
2026-05-28 15:00:00+00:00,8977.528604845766
2026-05-28 16:00:00+00:00,9048.029613638235
2026-05-28 17:00:00+00:00,9063.263231740246
2026-05-28 18:00:00+00:00,9097.324038995415
2026-05-28 19:00:00+00:00,9020.519335038167
2026-05-28 20:00:00+00:00,9045.468285442223
2026-05-28 21:00:00+00:00,9058.343102779043
2026-05-28 22:00:00+00:00,9005.6803790588
2026-05-28 23:00:00+00:00,9018.882368334695
2026-05-29 00:00:00+00:00,9037.020331236947
2026-05-29 01:00:00+00:00,9022.494112775645
2026-05-29 02:00:00+00:00,8965.19597905738
2026-05-29 03:00:00+00:00,8972.074769565612
2026-05-29 04:00:00+00:00,9002.28247739266
2026-05-29 05:00:00+00:00,9022.117155788234
2026-05-29 06:00:00+00:00,9040.224850676033
2026-05-29 07:00:00+00:00,9020.59050422309
2026-05-29 08:00:00+00:00,9023.067873223943
2026-05-29 09:00:00+00:00,9036.352190739457
2026-05-29 10:00:00+00:00,9014.244781127392
2026-05-29 11:00:00+00:00,8982.223318345257
2026-05-29 12:00:00+00:00,8951.240354614454
2026-05-29 13:00:00+00:00,8943.393521398384
2026-05-29 14:00:00+00:00,8941.0181367483
2026-05-29 15:00:00+00:00,9046.030189014544
2026-05-29 16:00:00+00:00,9051.651700416107
2026-05-29 17:00:00+00:00,9039.340279345208
2026-05-29 18:00:00+00:00,8972.444202269711
2026-05-29 19:00:00+00:00,8988.840015491656
2026-05-29 20:00:00+00:00,9003.316768921732
2026-05-29 21:00:00+00:00,8965.720301383139
2026-05-29 22:00:00+00:00,8985.921693044098
2026-05-29 23:00:00+00:00,9015.82692278799
2026-05-30 00:00:00+00:00,9082.219839180569
2026-05-30 01:00:00+00:00,9118.308723727969
2026-05-30 02:00:00+00:00,9138.378057756843
2026-05-30 03:00:00+00:00,9088.858109981236
2026-05-30 04:00:00+00:00,9058.692764496553
2026-05-30 05:00:00+00:00,9082.766921369006
2026-05-30 06:00:00+00:00,9083.853241465216
2026-05-30 07:00:00+00:00,9080.12090377832
2026-05-30 08:00:00+00:00,9074.113492231054
2026-05-30 09:00:00+00:00,9085.306632890293
2026-05-30 10:00:00+00:00,9090.479390762626
2026-05-30 11:00:00+00:00,9085.85121216614
2026-05-30 12:00:00+00:00,9097.326084273627
2026-05-30 13:00:00+00:00,9107.378661542532
2026-05-30 14:00:00+00:00,9126.762157246818
2026-05-30 15:00:00+00:00,9126.84825290794
2026-05-30 16:00:00+00:00,9128.228466013372
2026-05-30 17:00:00+00:00,9133.660702667385
2026-05-30 18:00:00+00:00,9136.045044686862
2026-05-30 19:00:00+00:00,9137.031898105615
2026-05-30 20:00:00+00:00,9130.90917335222
2026-05-30 21:00:00+00:00,9133.519346407329
2026-05-30 22:00:00+00:00,9117.114682890104
2026-05-30 23:00:00+00:00,9114.635733095627
2026-05-31 00:00:00+00:00,9134.669419834929
2026-05-31 01:00:00+00:00,9140.375175912166
2026-05-31 02:00:00+00:00,9154.225780121955
2026-05-31 03:00:00+00:00,9155.782639243565
2026-05-31 04:00:00+00:00,9158.622146838898
2026-05-31 05:00:00+00:00,9142.66667410357
2026-05-31 06:00:00+00:00,9141.900132443843
2026-05-31 07:00:00+00:00,9117.36998153294
2026-05-31 08:00:00+00:00,9129.619094784657
2026-05-31 09:00:00+00:00,9109.069825982839
2026-05-31 10:00:00+00:00,9101.349540040275
2026-05-31 11:00:00+00:00,9106.4275858427
2026-05-31 12:00:00+00:00,9108.633072625385
2026-05-31 13:00:00+00:00,9102.975486357029
2026-05-31 14:00:00+00:00,9041.759734198293
2026-05-31 15:00:00+00:00,9040.604852974213
2026-05-31 16:00:00+00:00,9016.673818569647
2026-05-31 17:00:00+00:00,9043.384741136833
2026-05-31 18:00:00+00:00,9030.822209875685
2026-05-31 19:00:00+00:00,9018.410767705254
2026-05-31 20:00:00+00:00,9037.108299845986
2026-05-31 21:00:00+00:00,9057.93421854103
2026-05-31 22:00:00+00:00,9061.69018829384
2026-05-31 23:00:00+00:00,9032.929502393152
2026-06-01 00:00:00+00:00,9064.810945221923
2026-06-01 01:00:00+00:00,8981.849380973388
2026-06-01 02:00:00+00:00,9050.06374480778
2026-06-01 03:00:00+00:00,9043.42555673564
2026-06-01 04:00:00+00:00,9008.659927838307
2026-06-01 05:00:00+00:00,8985.014345840591
2026-06-01 06:00:00+00:00,8957.295951620652
2026-06-01 07:00:00+00:00,8911.616210313821
2026-06-01 08:00:00+00:00,8933.772212453016
2026-06-01 09:00:00+00:00,8940.422258525632
2026-06-01 10:00:00+00:00,8925.542452230133
2026-06-01 11:00:00+00:00,8902.18851074946
2026-06-01 12:00:00+00:00,8904.54666729883
2026-06-01 13:00:00+00:00,8832.097005672456
2026-06-01 14:00:00+00:00,8817.428378818408
2026-06-01 15:00:00+00:00,8790.02580595685
2026-06-01 16:00:00+00:00,8838.5236959134
2026-06-01 17:00:00+00:00,8871.445858211082
2026-06-01 18:00:00+00:00,8867.001393591981
2026-06-01 19:00:00+00:00,8899.266848297992
2026-06-01 20:00:00+00:00,8892.300185135186
2026-06-01 21:00:00+00:00,8842.524682580164
2026-06-01 22:00:00+00:00,8887.408276123277
2026-06-01 23:00:00+00:00,8892.563248475453
2026-06-02 00:00:00+00:00,8862.312586110764
2026-06-02 01:00:00+00:00,8786.577086412586
2026-06-02 02:00:00+00:00,8836.181377567324
2026-06-02 03:00:00+00:00,8858.064933468371
2026-06-02 04:00:00+00:00,8833.425544707436
2026-06-02 05:00:00+00:00,8773.490454615798
2026-06-02 06:00:00+00:00,8757.524421030064
2026-06-02 07:00:00+00:00,8757.176377674505
2026-06-02 08:00:00+00:00,8732.766763735053
2026-06-02 09:00:00+00:00,8699.33371574697
2026-06-02 10:00:00+00:00,8731.583144449705
2026-06-02 11:00:00+00:00,8708.727220608578
2026-06-02 12:00:00+00:00,8675.46264367099
2026-06-02 13:00:00+00:00,8658.726941550809
2026-06-02 14:00:00+00:00,8536.561672323829
2026-06-02 15:00:00+00:00,8433.32051181503
2026-06-02 16:00:00+00:00,8452.887772754955
2026-06-02 17:00:00+00:00,8465.734501320021
2026-06-02 18:00:00+00:00,8431.953002718026
2026-06-02 19:00:00+00:00,8428.442950728226
2026-06-02 20:00:00+00:00,8433.301903542793
2026-06-02 21:00:00+00:00,8417.791096392702
2026-06-02 22:00:00+00:00,8274.313182621816
2026-06-02 23:00:00+00:00,8277.953033683953
2026-06-03 00:00:00+00:00,8305.650788002105
2026-06-03 01:00:00+00:00,8298.217534824855
2026-06-03 02:00:00+00:00,8256.430138599713
2026-06-03 03:00:00+00:00,8151.15285364833
2026-06-03 04:00:00+00:00,8239.66393366941
2026-06-03 05:00:00+00:00,8343.548205531246
2026-06-03 06:00:00+00:00,8318.545837255902
2026-06-03 07:00:00+00:00,8347.734623900931
2026-06-03 08:00:00+00:00,8319.773024043385
2026-06-03 09:00:00+00:00,8318.861180327462
2026-06-03 10:00:00+00:00,8353.596764139578
2026-06-03 11:00:00+00:00,8312.625362111712
2026-06-03 12:00:00+00:00,8303.716552628428
2026-06-03 13:00:00+00:00,8285.327293423981
2026-06-03 14:00:00+00:00,8257.771193274868
2026-06-03 15:00:00+00:00,8170.466728170727
2026-06-03 16:00:00+00:00,8121.415109888088
2026-06-03 17:00:00+00:00,8123.159725707646
2026-06-03 18:00:00+00:00,8109.8564549394
2026-06-03 19:00:00+00:00,8027.320590331536
2026-06-03 20:00:00+00:00,7964.778953915778
2026-06-03 21:00:00+00:00,8093.49180217762
2026-06-03 22:00:00+00:00,8000.311172736368
2026-06-03 23:00:00+00:00,7935.935142398743
2026-06-04 00:00:00+00:00,7861.477908527048
2026-06-04 01:00:00+00:00,7683.359184241364
2026-06-04 02:00:00+00:00,7814.624190061156
2026-06-04 03:00:00+00:00,7975.48791887372
2026-06-04 04:00:00+00:00,7954.00098419204
2026-06-04 05:00:00+00:00,7880.551870308845
2026-06-04 06:00:00+00:00,7889.3319169156275
2026-06-04 07:00:00+00:00,7792.172766490709
2026-06-04 08:00:00+00:00,7793.816882521538
2026-06-04 09:00:00+00:00,7752.170545364723
2026-06-04 10:00:00+00:00,7655.30712953561
2026-06-04 11:00:00+00:00,7687.361968400191
2026-06-04 12:00:00+00:00,7843.197540703249
2026-06-04 13:00:00+00:00,7869.688805791154
2026-06-04 14:00:00+00:00,7831.400845837501
2026-06-04 15:00:00+00:00,7813.869508536399
2026-06-04 16:00:00+00:00,7797.874118703814
2026-06-04 17:00:00+00:00,7795.158790237628
2026-06-04 18:00:00+00:00,7844.236683535694
2026-06-04 19:00:00+00:00,7818.57805095675
2026-06-04 20:00:00+00:00,7821.460767364623
2026-06-04 21:00:00+00:00,7743.612956495953
2026-06-04 22:00:00+00:00,7806.172687586927
2026-06-04 23:00:00+00:00,7813.05663511563
2026-06-05 00:00:00+00:00,7752.120492575567
2026-06-05 01:00:00+00:00,7735.523202552532
2026-06-05 02:00:00+00:00,7638.391049668198
2026-06-05 03:00:00+00:00,7644.069379040734
2026-06-05 04:00:00+00:00,7730.994882746636
2026-06-05 05:00:00+00:00,7518.858021619021
2026-06-05 06:00:00+00:00,7434.071655168664
2026-06-05 07:00:00+00:00,7555.155104876586
2026-06-05 08:00:00+00:00,7481.063302701857
2026-06-05 09:00:00+00:00,7547.72302418489
2026-06-05 10:00:00+00:00,7507.201411457295
2026-06-05 11:00:00+00:00,7415.722866826469
2026-06-05 12:00:00+00:00,7419.384733197727
2026-06-05 13:00:00+00:00,7286.615315652668
2026-06-05 14:00:00+00:00,7310.0157294034525
2026-06-05 15:00:00+00:00,7261.021571253709
2026-06-05 16:00:00+00:00,7386.143133490611
2026-06-05 17:00:00+00:00,7313.979715745776
2026-06-05 18:00:00+00:00,7144.6219876559235
2026-06-05 19:00:00+00:00,7249.451440208022
2026-06-05 20:00:00+00:00,7383.544673155797
2026-06-05 21:00:00+00:00,7374.316104891393
2026-06-05 22:00:00+00:00,7350.939136292789
2026-06-05 23:00:00+00:00,7291.516071781908
2026-06-06 00:00:00+00:00,7348.299434592609
2026-06-06 01:00:00+00:00,7303.037655777266
2026-06-06 02:00:00+00:00,7278.382479028942
2026-06-06 03:00:00+00:00,7230.3672274757855
2026-06-06 04:00:00+00:00,7102.9289875856875
2026-06-06 05:00:00+00:00,7257.342787213075
2026-06-06 06:00:00+00:00,7225.438616118681
2026-06-06 07:00:00+00:00,7270.096530012866
2026-06-06 08:00:00+00:00,7308.8317721645335
2026-06-06 09:00:00+00:00,7267.028178918148
2026-06-06 10:00:00+00:00,7206.6147695333475
2026-06-06 11:00:00+00:00,7243.11072422382
2026-06-06 12:00:00+00:00,7285.976994416703
2026-06-06 13:00:00+00:00,7278.595149562348
2026-06-06 14:00:00+00:00,7293.892766267658
2026-06-06 15:00:00+00:00,7270.657814537034
2026-06-06 16:00:00+00:00,7267.738330669581
2026-06-06 17:00:00+00:00,7213.452526960501
2026-06-06 18:00:00+00:00,7224.413795012472
2026-06-06 19:00:00+00:00,7208.546689136425
2026-06-06 20:00:00+00:00,7229.195262417889
2026-06-06 21:00:00+00:00,7241.542447561344
2026-06-06 22:00:00+00:00,7224.505641992588
2026-06-06 23:00:00+00:00,7267.462011930881
2026-06-07 00:00:00+00:00,7247.380022816209
2026-06-07 01:00:00+00:00,7379.137499623028
2026-06-07 02:00:00+00:00,7387.260160903096
2026-06-07 03:00:00+00:00,7390.376787481699
2026-06-07 04:00:00+00:00,7404.567786176494
2026-06-07 05:00:00+00:00,7416.550142148181
2026-06-07 06:00:00+00:00,7453.892716868544
2026-06-07 07:00:00+00:00,7498.630220082997
2026-06-07 08:00:00+00:00,7620.048201412593
2026-06-07 09:00:00+00:00,7570.878050333917
2026-06-07 10:00:00+00:00,7516.754895847403
2026-06-07 11:00:00+00:00,7543.858168851663
2026-06-07 12:00:00+00:00,7469.845342291417
2026-06-07 13:00:00+00:00,7451.498018595895
