trade_id,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,financing,net_pnl,return_pct,r_multiple,bars_held,exit_reason
1,1,2026-03-23 12:00:00+00:00,2026-03-24 18:00:00+00:00,70144.31387762605,69215.51625206556,0.06976568893809267,-64.79820623129207,9.7225345592935,0.0,-74.52074079058556,-0.015227997775467444,-0.7452074079058556,31,signal
2,1,2026-03-25 05:00:00+00:00,2026-03-26 05:00:00+00:00,70993.14883744366,70747.44770937948,0.09535334266553092,-23.42842385761073,13.515439672145995,0.0,-36.943863529756726,-0.005457452316957248,-0.3722123895979949,25,signal
3,1,2026-03-30 09:00:00+00:00,2026-03-30 17:00:00+00:00,67688.53525402088,66763.74970851958,0.10965441831732106,-101.40682106021205,14.743287099002067,0.0,-116.15010815921411,-0.015648703676165363,-1.1745936431593356,9,stop_loss
4,1,2026-03-31 20:00:00+00:00,2026-04-02 02:00:00+00:00,67863.4114426093,67337.344305761,0.0752196578213365,-39.570590024779456,10.169754584578506,0.0,-49.74034460935796,-0.009744100370726172,-0.5089887795651846,31,signal
5,1,2026-04-05 17:00:00+00:00,2026-04-05 22:00:00+00:00,67235.2519636322,68197.09011298808,0.14446189650860458,138.94896319027754,19.564812984990652,0.0,119.3841502052869,0.012291257683190811,1.6786144779096661,6,take_profit
6,1,2026-04-08 02:00:00+00:00,2026-04-09 04:00:00+00:00,71501.95405978971,70968.70541893074,0.0781154627636644,-41.65496434879397,11.1291614954247,0.0,-52.784125844218664,-0.009450361311421808,-0.5363134506596458,27,signal
7,1,2026-04-09 20:00:00+00:00,2026-04-12 02:00:00+00:00,72121.24490162515,71620.73760243662,0.0912467575796937,-45.66966819592252,13.115989831572698,0.0,-58.78565802749522,-0.008932864131385356,-0.6005126873832463,55,signal
8,1,2026-04-15 23:00:00+00:00,2026-04-16 13:00:00+00:00,74989.55571031453,73960.06102189719,0.0968615435008727,-99.71844454605362,14.42748978054544,0.0,-114.14593432659906,-0.01571477913140192,-1.1730785844626257,15,stop_loss
9,1,2026-04-17 00:00:00+00:00,2026-04-17 13:00:00+00:00,75182.23833464392,77347.5612255011,0.08778643571507479,190.08597876061341,13.390047443719912,0.0,176.6959313168935,0.02677218896221048,1.8374602035928254,14,take_profit
10,1,2026-04-22 06:00:00+00:00,2026-04-23 09:00:00+00:00,78020.06037330479,77833.02903208145,0.08277663112463964,-15.481824341190793,12.900993691345139,0.0,-28.382818032535933,-0.004394823959224264,-0.28982733647016273,28,signal
11,1,2026-05-03 21:00:00+00:00,2026-05-04 00:00:00+00:00,78941.2982247182,78443.5729215482,0.12357120842904223,-61.504517178427655,19.448238715993238,0.0,-80.9527558944209,-0.008298700288046851,-1.3878784456268334,4,stop_loss
12,1,2026-05-04 21:00:00+00:00,2026-05-06 10:00:00+00:00,79964.56927661724,82233.77291695267,0.08436165829908206,191.43378211701054,13.683321120811529,0.0,177.750460996199,0.02634923588287215,1.8355684620307224,38,take_profit
13,1,2026-05-11 07:00:00+00:00,2026-05-11 11:00:00+00:00,80851.2892367458,80912.83599516047,0.11738528688319638,7.224683893236602,18.988728247756622,0.0,-11.76404435452002,-0.0012395271338690131,-0.11929356372792159,5,signal
14,1,2026-05-12 01:00:00+00:00,2026-05-12 01:00:00+00:00,81572.96076854075,80768.0535793618,0.12062600444945305,-97.09273818329676,19.58254791905882,0.0,-116.67528610235559,-0.011857461031374987,-1.2442030613366846,1,stop_loss
15,1,2026-05-25 08:00:00+00:00,2026-05-26 00:00:00+00:00,77427.58161593348,76689.35631436523,0.1255787846955712,-92.70543620246251,19.353817766289694,0.0,-112.0592539687522,-0.011524862599026577,-1.2545960876406934,17,stop_loss
16,1,2026-06-11 04:00:00+00:00,2026-06-14 17:00:00+00:00,62710.854842571534,63921.31088316423,0.08827357264096063,106.85127922794901,11.178273679872902,0.0,95.6730055480761,0.017282875151164463,0.9944262063494731,86,signal
17,1,2026-06-15 05:00:00+00:00,2026-06-15 15:00:00+00:00,65666.54837168667,67159.01369376299,0.12828219734001775,191.45673096972686,17.03915496467879,0.0,174.41757600504806,0.02070521130964602,1.7950476594359146,11,take_profit
18,1,2026-07-05 23:00:00+00:00,2026-07-06 03:00:00+00:00,63756.66131323366,63122.25169989542,0.1549820026935027,-98.32207240317014,19.663948038349467,0.0,-117.9860204415196,-0.011940533125020237,-1.2433446119120988,5,stop_loss
19,1,2026-07-07 00:00:00+00:00,2026-07-07 03:00:00+00:00,64066.1462843524,63131.341629789866,0.1070586898788567,-100.07896161012198,13.617596411969778,0.0,-113.69655802209176,-0.01657665091580606,-1.1633705825570584,4,stop_loss
20,1,2026-07-11 13:00:00+00:00,2026-07-12 00:00:00+00:00,64216.708787233314,63785.59539564286,0.15026749439950216,-64.78232915636944,19.234585526923716,0.0,-84.01691468329317,-0.008706701204912721,-1.3619715988084011,12,stop_loss
21,1,2026-07-20 19:00:00+00:00,2026-07-22 11:00:00+00:00,65262.367840473395,66024.39526251984,0.10425983366703713,79.44885227228387,13.687936083801782,0.0,65.7609161884821,0.009664691610412165,0.6867753649039046,41,signal
22,1,2026-08-03 19:00:00+00:00,2026-08-06 20:00:00+00:00,63893.27688878925,64424.456631889894,0.1498418403793478,79.59295027842931,19.227365344045293,0.0,60.36558493438402,0.006305233182532993,0.6261290216150108,74,signal
23,1,2026-08-07 15:00:00+00:00,2026-08-09 03:00:00+00:00,64979.095563807845,64799.35568844186,0.1491518366463509,-26.8085325294232,19.35669436139196,0.0,-46.16522689081516,-0.004763352335587646,-0.5859268169908136,37,signal
24,1,2026-08-09 14:00:00+00:00,2026-08-09 22:00:00+00:00,65240.30702689398,65018.43967213834,0.1478477459525359,-32.80258830107289,19.258462090054252,0.0,-52.06105039112715,-0.005397370391122082,-1.7471034234936569,9,stop_loss
25,1,2026-08-10 11:00:00+00:00,2026-08-10 13:00:00+00:00,65034.345713153634,64849.687114062595,0.14751625764242154,-27.240145479402326,19.16000645017637,0.0,-46.4001519295787,-0.00483656179621773,-0.8240269455715937,3,signal
26,1,2026-08-17 09:00:00+00:00,2026-08-17 15:00:00+00:00,63401.28005200777,64055.20873736768,0.15058480667685034,98.47172466536807,19.193010724058247,0.0,79.27871394130982,0.008303810209173475,1.560429588559904,7,take_profit
27,1,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,64902.89887867877,65629.19813329341,0.14832109474983265,107.72550056043109,19.360663528807073,0.0,88.36483703162402,0.0091793612904151,1.5951383877082603,2,take_profit
28,1,2026-09-07 01:00:00+00:00,2026-09-07 03:00:00+00:00,80186.2009777143,79624.33017247802,0.1211523361394118,-68.07196066290754,19.36141918852604,0.0,-87.43337985143359,-0.009000068934392381,-1.3479782068447344,3,stop_loss
