trade_id,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,financing,net_pnl,return_pct,r_multiple,bars_held,exit_reason
1,1,2025-09-16 23:00:00+00:00,2025-09-17 13:00:00+00:00,116894.21890304609,115990.42269297298,0.08546196795494107,-77.24020274306525,19.90277977727692,0.0,-97.14298252034217,-0.00972401255028625,-1.3123762228095601,15,stop_loss
2,1,2025-09-18 04:00:00+00:00,2025-09-19 05:00:00+00:00,117618.94331812352,116952.52294779966,0.08161430855700397,-54.38943773228436,19.144388026495903,0.0,-73.53382575878025,-0.007660261274009865,-0.742551625545888,26,signal
3,1,2025-09-28 22:00:00+00:00,2025-09-28 22:00:00+00:00,110869.69012987596,111926.12363596706,0.0885679726941601,93.56617392067203,19.732573549986363,0.0,73.83360037068567,0.00751907659657663,1.5261166203681726,1,take_profit
4,1,2025-09-30 21:00:00+00:00,2025-10-01 11:00:00+00:00,114663.6123139453,116703.34740202158,0.08628075924797801,175.98989206396294,19.962516949189965,0.0,156.02737511477295,0.01577107237306515,1.7402413271292474,15,take_profit
5,1,2025-10-05 04:00:00+00:00,2025-10-05 09:00:00+00:00,123815.55395568065,122765.85789484308,0.08116213764040678,-85.19557617029139,20.013074488178038,0.0,-105.20865065846942,-0.010469423519698408,-1.2842026950752359,6,stop_loss
6,1,2025-10-13 21:00:00+00:00,2025-10-14 02:00:00+00:00,115753.08248437139,114031.30662198793,0.05910359966665666,-101.76315128602496,13.581084543389522,0.0,-115.34423582941449,-0.016859682779966745,-1.158775562966393,6,stop_loss
7,1,2025-10-19 19:00:00+00:00,2025-10-20 00:00:00+00:00,109420.14509990768,108193.99496483819,0.0826857433215132,-101.3851353419945,17.9935869285254,0.0,-119.3787222705199,-0.013194684340950055,-1.2133671733839224,6,stop_loss
8,1,2025-10-21 15:00:00+00:00,2025-10-21 21:00:00+00:00,112206.02676013412,110278.69176067247,0.05140252111877995,-99.0698780127909,11.436275442371574,0.0,-110.50615345516246,-0.019159574401276847,-1.136982013695189,7,stop_loss
9,1,2025-10-25 05:00:00+00:00,2025-10-26 11:00:00+00:00,111265.00612021974,113235.69782059132,0.08627283269425554,170.0171553581152,19.368311670828184,0.0,150.648843687287,0.015693981938436616,1.739806503807562,31,take_profit
10,1,2025-10-28 15:00:00+00:00,2025-10-28 19:00:00+00:00,115104.72079452747,113847.54861461738,0.08010378901242322,-100.70425505180621,18.33994428266562,0.0,-119.04419933447184,-0.012911064281821302,-1.219790738064148,5,stop_loss
11,1,2025-11-01 05:00:00+00:00,2025-11-02 22:00:00+00:00,110328.82457761401,109954.21377863117,0.07185764877841766,-26.918651221911706,15.829021202045773,0.0,-42.74767242395748,-0.005392007388972,-0.443424437607584,42,signal
12,1,2025-11-07 22:00:00+00:00,2025-11-08 06:00:00+00:00,103914.20327549904,102071.45263475551,0.05309052984451158,-97.83260788838714,10.935887612644663,0.0,-108.76849550103181,-0.01971565225999125,-1.1332880848418498,9,stop_loss
13,1,2025-11-09 14:00:00+00:00,2025-11-09 20:00:00+00:00,102944.8407071796,104809.54645316488,0.092081890270326,171.70562988826296,19.130416681677666,0.0,152.5752132065853,0.016095525986950954,1.7447175485500348,7,take_profit
