trade_id,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,financing,net_pnl,return_pct,r_multiple,bars_held,exit_reason
1,1,2025-09-18 05:00:00+00:00,2025-09-19 07:00:00+00:00,117643.9447833373,116632.05484932115,0.08316090126096569,-84.14967888968165,19.482603273265543,0.0,-103.63228216294719,-0.010592690817566886,-1.036322821629472,27,signal
2,1,2025-09-24 15:00:00+00:00,2025-09-25 01:00:00+00:00,113756.96829598397,112788.16046928012,0.08690879675060294,-84.19792250139832,19.68876455069951,0.0,-103.88668705209783,-0.010507953696154497,-1.2820878189926477,11,stop_loss
3,1,2025-09-30 21:00:00+00:00,2025-10-01 09:00:00+00:00,114663.5962629507,116074.87803996586,0.08531651414472007,120.40564169089953,19.68580230659591,0.0,100.71983938430363,0.010295711465433009,1.1360685977740015,13,signal
4,1,2025-10-06 14:00:00+00:00,2025-10-06 19:00:00+00:00,125071.02644703869,125970.8723816347,0.07902163941064105,71.10730096877755,19.83774240620206,0.0,51.26955856257548,0.005187484697281804,0.5588260655808908,6,signal
5,1,2025-10-25 05:00:00+00:00,2025-10-26 10:00:00+00:00,111265.06912452793,112493.72030926956,0.08928710484797577,109.7027071536152,19.978774492831608,0.0,89.72393266078359,0.009031517287632764,1.0012182679654746,30,signal
6,1,2025-10-28 15:00:00+00:00,2025-10-28 19:00:00+00:00,115104.74904083178,113847.51166511734,0.08235930275939495,-103.54519366689256,18.856348556929188,0.0,-122.40154222382175,-0.012911627442002261,-1.2198442427502865,5,stop_loss
7,1,2025-11-09 14:00:00+00:00,2025-11-09 16:00:00+00:00,102944.89730088184,103728.39604784678,0.0961863209139919,75.36186191127977,19.8791437183924,0.0,55.482718192887376,0.005603244733250758,0.6073790193142656,3,signal
8,1,2025-11-25 01:00:00+00:00,2025-11-25 09:00:00+00:00,88129.82662688308,86648.03830995449,0.06859069973057415,-101.63689751072192,11.988136053433468,0.0,-113.62503356415539,-0.01879688461068766,-1.1399808617534382,9,stop_loss
9,1,2025-11-26 18:00:00+00:00,2025-11-26 19:00:00+00:00,89859.71122951845,90116.5384478094,0.06382811785912094,16.392797958505373,11.487545276247062,0.0,4.905252682258312,0.0008552327573959951,0.04978107027814576,2,signal
10,1,2025-11-28 10:00:00+00:00,2025-11-28 17:00:00+00:00,91630.68447321211,90636.01461307745,0.10220751428153009,-101.66273393512058,18.629026249909288,0.0,-120.29176018502987,-0.012844349750164973,-1.2201762931245281,8,stop_loss
11,1,2025-12-19 23:00:00+00:00,2025-12-20 15:00:00+00:00,88376.6493108986,88231.67428283887,0.062413298917617814,-9.048369761882356,11.022708091795312,0.0,-20.071077853677668,-0.0036387818972654375,-0.20610529619359635,17,signal
12,1,2025-12-20 18:00:00+00:00,2025-12-21 03:00:00+00:00,88213.09954054974,87914.9789595284,0.11005717387296074,-32.810308620574055,19.384158559393576,0.0,-52.19446717996763,-0.0053761704553122415,-0.674494540068414,10,signal
13,1,2025-12-22 01:00:00+00:00,2025-12-22 10:00:00+00:00,88651.04162709625,89799.06359286828,0.10892530907612591,125.0486474479,19.437732865751826,0.0,105.61091458214817,0.010936948317319208,1.1693808946166124,10,signal
14,1,2025-12-26 11:00:00+00:00,2025-12-26 14:00:00+00:00,88779.86612066181,87789.71753059565,0.10177456374808704,-100.77194079976736,17.970292347288087,0.0,-118.74223314705546,-0.01314169782742994,-1.215175808829607,4,stop_loss
15,1,2026-01-05 05:00:00+00:00,2026-01-05 11:00:00+00:00,92625.57205608313,93049.62065977695,0.1041097365957278,44.14758843435015,19.330595406009188,0.0,24.81699302834096,0.002573516208176645,0.2911393405928578,7,signal
16,1,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,93866.63465105185,92983.27953107553,0.10299736584309932,-90.98325046157561,19.245048968768288,0.0,-110.2282994303439,-0.011401335928755935,-1.2539256307580087,2,stop_loss
17,1,2026-01-11 08:00:00+00:00,2026-01-11 20:00:00+00:00,90740.69590560911,90660.84144356586,0.10533198839810766,-8.41122926947687,19.107384627462192,0.0,-27.51861389693906,-0.0028791491709981116,-0.7642560035289218,13,signal
18,1,2026-02-08 09:00:00+00:00,2026-02-09 10:00:00+00:00,70688.94205197506,69606.63261669407,0.065463593853702,-70.85186529526402,9.184252519581477,0.0,-80.0361178148455,-0.017295562424045292,-0.8389585385408785,26,signal
19,1,2026-02-20 23:00:00+00:00,2026-02-22 06:00:00+00:00,68101.6350973212,67953.74565612088,0.08795194853857752,-13.00716452184898,11.966335846423307,0.0,-24.973500368272287,-0.004169427379357077,-0.2639932502314886,32,signal
20,1,2026-03-01 04:00:00+00:00,2026-03-01 16:00:00+00:00,67526.18990923637,65958.61766354123,0.061055471464311395,-95.70886251528664,8.14997785967882,0.0,-103.85884037496547,-0.025191071131872814,-1.1007910695430845,13,stop_loss
21,1,2026-03-13 01:00:00+00:00,2026-03-13 11:00:00+00:00,71498.66593774043,72434.46072556327,0.0722786738043945,67.63800621689992,10.403295511743524,0.0,57.2347107051564,0.011075194911315934,0.6133778692993527,11,signal
22,1,2026-03-25 05:00:00+00:00,2026-03-26 05:00:00+00:00,70993.06053894213,69927.95742418789,0.09019273631546068,-96.06456437780486,12.710052214454883,0.0,-108.77461659225975,-0.016987915770384665,-1.158618455432929,25,stop_loss
23,1,2026-03-30 09:00:00+00:00,2026-03-30 17:00:00+00:00,67688.47909118506,66763.78611990454,0.10290111703779242,-95.1519396617602,13.83528827848264,0.0,-108.98722794024285,-0.015647348717420573,-1.1744909652853284,9,stop_loss
24,1,2026-04-05 16:00:00+00:00,2026-04-05 22:00:00+00:00,67328.03002743235,68292.8454631435,0.13607081977653762,131.28322727027336,18.454043706814396,0.0,112.82918356345897,0.012315740708330889,1.679263834891828,7,take_profit
25,1,2026-04-11 23:00:00+00:00,2026-04-12 01:00:00+00:00,73400.84958018949,72715.9693017153,0.1263486289315574,-86.53368416747658,18.46165972956937,0.0,-104.99534389704594,-0.011321355299140464,-1.258941444595334,3,stop_loss
26,1,2026-04-15 23:00:00+00:00,2026-04-16 13:00:00+00:00,74989.46773461612,73960.05151376314,0.09136584261858231,-94.05348042346861,13.608898333760918,0.0,-107.66237875722953,-0.015713749886471118,-1.1730003771386763,15,stop_loss
27,1,2026-05-02 17:00:00+00:00,2026-05-03 07:00:00+00:00,78481.53388894456,78262.61462442348,0.115462211051,-25.27690232326165,18.09802595665979,0.0,-43.374928279921434,-0.004786647182074992,-0.769198357741326,15,signal
28,1,2026-05-03 21:00:00+00:00,2026-05-03 23:00:00+00:00,78941.23534769268,79152.02008205072,0.1142409260899903,24.080243258694637,18.060719908875274,0.0,6.019523349819362,0.0006674772531265276,0.11162911330006897,3,signal
29,1,2026-05-11 07:00:00+00:00,2026-05-11 11:00:00+00:00,80851.10978934812,80912.95964925783,0.10752841187327757,6.650617210675541,17.394233484891892,0.0,-10.743616274216354,-0.0012357803101184135,-0.11893270099080662,5,signal
30,1,2026-05-12 01:00:00+00:00,2026-05-12 01:00:00+00:00,81572.81930558736,80768.05223022793,0.11049759633157676,-88.92482743400973,17.938276091080876,0.0,-106.86310352509061,-0.011855762190494761,-1.244022644635176,1,stop_loss
31,1,2026-05-14 16:00:00+00:00,2026-05-14 17:00:00+00:00,81327.11117350258,81862.38244949772,0.09621937345428119,51.50346680432591,15.701990830726505,0.0,35.8014759735994,0.004575126018903372,0.4015531181783044,2,signal
32,1,2026-05-25 08:00:00+00:00,2026-05-26 00:00:00+00:00,77427.44836752939,76689.38506794209,0.11549663602362896,-85.24382827483323,17.7999758164109,0.0,-103.04380409124413,-0.011522788776246505,-1.2543681726756861,17,stop_loss
